index,x,y,z
7269,21.3551,-8.5328,6.16196,
7329,23.269,-9.66212,5.81678,
5514,17.1345,0.406788,-2.10444,
6302,18.9978,-3.08719,5.15723,
6536,20.9809,-4.59759,2.63725,
6239,20.8689,-3.07049,2.58997,
6528,19.9411,-4.32236,5.46729,
6072,20.304,-2.14478,4.71362,
6577,24.322,-5.57942,1.30777,
6786,21.6706,-6.04647,6.02841,
6568,22.074,-5.00294,3.58485,
6734,23.054,-6.15143,3.77914,
6123,24.1937,-2.86351,1.27679,
5940,24.4335,-1.86289,1.28422,
7690,29.0018,-14.8729,-0.568914,
7522,28.796,-13.4645,1.66596,
7483,26.6748,-12.1733,5.69946,
7607,26.0271,-12.7618,5.63459,
6802,26.649,-7.58615,0.483641,
6960,27.9933,-9.0362,1.54161,
6798,26.3273,-7.43995,6.31618,
7183,27.9062,-10.5504,3.66315,
7277,27.2334,-10.9533,3.60416,
7119,27.5129,-9.9541,2.55976,
7137,28.2351,-10.3382,3.69191,
6280,25.9459,-4.08622,2.29795,
6589,27.9391,-6.50164,0.50071,
6630,25.4131,-6.14808,6.03634,
6595,27.1283,-6.33791,3.42063,
6702,27.1094,-7.03622,3.43891,
6019,25.9743,-2.437,2.28243,
4603,20.8107,4.91562,-2.62555,
5143,17.3915,1.93847,1.53098,
5216,18.5156,1.73068,2.28334,
5234,17.4502,1.56353,3.40556,
4637,21.0177,4.79825,-1.12983,
5379,21.9091,1.20957,3.47535,
4558,27.7482,6.85671,-2.50067,
5306,31.5808,2.28036,-2.77016,
5249,32.0243,2.76234,-2.81217,
4653,26.8765,6.03717,-1.44363,
3970,27.0014,12.7001,-1.5638,
3828,30.2221,15.9208,-1.7902,
3947,31.1885,14.9363,-1.81229,
3633,27.1886,16.6221,0.556243,
6404,35.0438,-6.5456,-3.11896,
5810,35.8746,-1.52241,-3.14144,
5754,35.3359,-1.08578,0.617082,
5841,46.074,-2.28564,-2.41761,
5468,33.0268,1.1187,-2.89113,
4591,36.9056,8.833,-1.98877,
4919,37.6231,6.0734,0.665216,
4575,36.9289,8.97498,-1.9917,
5103,47.3541,5.72209,-2.49977,
5181,47.8891,4.85595,0.840194,
4760,48.2008,9.60523,-2.57577,
4639,47.011,10.7151,-0.841625,
4261,47.0489,16.1084,4.35081,
3204,24.933,18.9801,-0.546958,
2319,22.0602,30.8589,4.6576,
3094,25.1964,20.9259,-2.86551,
3642,27.8597,16.9856,-2.8547,
3208,25.0295,18.9847,1.64638,
2855,28.7859,28.7056,3.55665,
2613,26.024,30.6539,6.36876,
2627,26.0923,30.5178,6.35937,
2534,26.0212,32.0077,3.60894,
2466,25.0345,32.1004,4.99835,
2706,28.7884,32.0626,5.29084,
2880,29.4556,28.7646,3.60197,
1681,17.8152,35.8729,2.09909,
1817,17.655,32.9402,3.26973,
1602,18.9502,39.891,2.31451,
1789,20.036,37.9695,5.27134,
2274,23.0581,33.1392,-0.704693,
2189,21.8996,32.999,4.86283,
2244,22.9293,33.5124,6.43133,
1333,18.4906,46.1364,2.60487,
1257,17.3096,45.8811,6.02108,
1271,17.9194,47.0001,6.17609,
2004,24.9908,41.9724,2.56007,
1569,22.06,47.3295,0.911469,
1478,21.5235,48.7772,2.79411,
2481,26.4233,33.5901,-2.23977,
2400,25.6697,34.1144,5.24209,
2277,26.4554,37.8665,2.42085,
2215,26.0436,38.684,4.07993,
2542,29.8833,36.5363,0.823893,
2675,30.0212,34.1484,5.58283,
2801,32.2752,33.5389,4.07227,
2714,32.2873,35.7581,2.5249,
2473,30.82,39.3061,0.871852,
2385,30.4838,40.8822,0.890143,
2328,29.2223,40.6073,4.37696,
2187,27.484,41.4452,4.35081,
2201,27.3518,40.9349,4.30724,
1844,25.728,47.2474,2.81944,
2292,29.7602,42.2817,2.70975,
3920,43.9744,21.4762,6.00889,
4112,46.5549,18.8567,6.16732,
4029,46.004,20.3574,2.63648,
4068,46.5515,19.6546,2.6482,
4070,46.555,19.6369,4.42054,
4013,45.9813,20.7034,6.19169,
3733,45.6257,25.7612,0.914576,
3744,45.7153,25.6018,0.914576,
3692,48.0979,28.0499,0.97189,
2919,40.8754,38.7351,-0.982954,
2952,44.367,40.8977,-3.16235,
2961,44.635,40.8718,-3.17177,
3070,47.2582,39.908,1.07968,
3100,46.4814,38.3845,5.27397,
3032,46.8508,40.655,3.2509,
3126,47.404,38.3596,3.19584,
5981,52.1912,-4.41932,-0.914262,
5816,51.0952,-2.28447,0.89276,
6438,57.0376,-11.1077,-1.0143,
4730,50.3236,10.4123,-2.69321,
4716,50.9801,10.7153,-0.909305,
4628,50.686,11.6366,2.72545,
4644,50.8588,11.4895,2.73256,
4660,51.039,11.3431,2.7401,
4692,51.2767,11.0209,4.58858,
4281,49.9972,16.7191,4.61228,
4505,53.5106,13.8886,0.964978,
4507,53.5947,13.9005,2.90171,
6146,66.0977,-8.16263,-1.1625,
3831,49.4464,25.9269,0.974542,
3682,49.1667,28.8921,0.995415,
3808,52.1615,27.8166,1.03186,
3886,55.0258,27.651,1.07493,
3866,54.9002,28.0334,3.23059,
3907,57.5527,28.3943,3.36332,
3170,51.7636,40.384,5.74391,
3112,50.8129,41.5751,-3.44078,
3143,51.9683,41.4561,1.16038,
2885,49.0747,47.7898,-1.19566,
1210,18.8783,52.3219,0.970912,
1280,19.51,50.7722,0.949411,
1239,19.2473,51.9208,-0.966549,
1163,19.113,56.016,1.03311,
1538,24.0557,52.5422,1.00868,
1617,23.8133,49.7021,2.88832,
892,18.3972,78.5603,-1.40837,
2409,37.9601,50.1923,1.09845,
2424,37.6882,49.4549,3.25865,
2753,45.5589,49.0959,1.1691,
1709,35.0618,69.5009,1.35877,
1100,26.7892,84.1954,1.54223,
2805,49.0373,50.8506,-3.70225,
2761,52.0907,55.9191,-1.33396,
2894,54.8934,53.0841,-1.33291,
2617,52.0135,61.1588,-1.40139,
2698,53.0279,59.3085,-1.38869,
3057,61.2383,52.2286,-1.40488,
7895,21.0262,-12.0126,6.48859,
2146,19.9408,30.8829,9.85013,
2160,20.1391,30.9523,9.89465,
2404,21.7951,28.9336,7.04123,
2406,21.9865,29.1665,8.43252,
2312,22.8742,32.1633,9.11187,
2518,24.1439,30.0504,8.89951,
2644,25.0127,28.9775,10.257,
2552,25.8148,31.4498,9.39351,
2564,25.8002,31.2093,9.34852,
2471,25.2298,32.2927,9.46099,
2741,30.1165,32.8319,7.05645,
2759,30.4752,32.7722,7.08805,
1645,17.0581,35.1299,10.4641,
1941,19.7593,34.4458,7.71899,
1955,19.8989,34.4243,7.72891,
1928,21.0023,36.8808,9.79842,
2028,20.3778,33.834,10.5831,
2067,22.098,35.9057,8.19525,
2001,21.0457,35.4873,11.0552,
1913,22.5009,39.835,10.5624,
1514,18.6709,41.4286,7.19724,
1545,19.5342,42.529,7.41249,
1311,18.3525,46.6382,7.93811,
2457,26.8465,34.6102,10.1124,
2442,27.6815,35.9972,7.19223,
2504,28.0174,35.1471,7.11902,
2324,25.0599,34.9775,11.5294,
2230,25.0914,36.9347,7.07209,
2272,25.9643,37.3578,8.84323,
2346,27.2168,37.4745,9.00275,
4153,48.1541,18.7068,8.18215,
4173,48.5721,18.4702,10.101,
4104,48.6516,19.8742,10.2155,
3870,46.6818,23.7958,8.29885,
3956,47.7313,22.6747,8.36956,
3698,48.0678,27.9761,6.82883,
2839,46.7692,47.2615,8.16403,
2927,48.5344,45.7205,12.9609,
4786,51.9095,10.0056,6.491,
4805,52.4157,9.8851,10.3682,
4527,54.0821,13.7652,8.83886,
4514,53.9592,13.9247,10.8322,
4245,51.4726,17.965,10.5971,
4253,53.8404,18.6229,6.99506,
3728,49.3232,27.9967,8.98278,
3814,55.0177,29.2658,9.87008,
3826,55.1195,29.0735,9.87008,
4371,59.5277,17.5764,12.0649,
4382,59.4944,17.341,12.0458,
4374,59.5846,17.548,16.6436,
3139,50.6967,40.6447,10.2915,
2968,52.0292,47.3263,13.6715,
2987,52.4922,47.0655,13.7043,
3199,58.8545,44.9,9.08926,
1159,17.5206,51.7328,8.65083,
2709,44.3106,49.2983,12.8846,
2794,47.5889,49.7816,8.45603,
